case,time,season,holiday,working,weather,temp,atemp,humidity,windspeed,casual,registered,total
10340,2012-11-16 5:00,winter,No,Yes,cloudy,12.3,15.91,65,6.0032,2,34,36
10341,2012-11-16 6:00,winter,No,Yes,cloudy,12.3,15.91,61,6.0032,4,126,130
10342,2012-11-16 7:00,winter,No,Yes,cloudy,12.3,15.15,61,11.0014,5,362,367
10343,2012-11-16 8:00,winter,No,Yes,cloudy,13.12,16.665,57,8.9981,17,694,711
10344,2012-11-16 9:00,winter,No,Yes,sunny,13.94,17.425,53,7.0015,21,330,351
10345,2012-11-16 10:00,winter,No,Yes,sunny,13.94,16.665,53,12.998,33,165,198
10346,2012-11-16 11:00,winter,No,Yes,sunny,15.58,19.695,43,15.0013,33,185,218
10347,2012-11-16 12:00,winter,No,Yes,sunny,16.4,20.455,43,19.0012,28,262,290
10348,2012-11-16 13:00,winter,No,Yes,sunny,17.22,21.21,38,12.998,52,226,278
10349,2012-11-16 14:00,winter,No,Yes,sunny,17.22,21.21,35,7.0015,47,204,251
10350,2012-11-16 15:00,winter,No,Yes,sunny,17.22,21.21,38,8.9981,30,237,267
10351,2012-11-16 16:00,winter,No,Yes,sunny,17.22,21.21,35,19.0012,33,350,383
10352,2012-11-16 17:00,winter,No,Yes,sunny,14.76,17.425,46,12.998,41,539,580
10353,2012-11-16 18:00,winter,No,Yes,sunny,13.94,16.665,53,11.0014,22,483,505
10354,2012-11-16 19:00,winter,No,Yes,sunny,14.76,17.425,46,15.0013,26,306,332
10355,2012-11-16 20:00,winter,No,Yes,sunny,14.76,16.665,46,16.9979,20,207,227
10356,2012-11-16 21:00,winter,No,Yes,sunny,13.94,16.665,49,12.998,21,157,178
10357,2012-11-16 22:00,winter,No,Yes,sunny,13.12,15.15,53,16.9979,23,139,162
10358,2012-11-16 23:00,winter,No,Yes,sunny,13.12,15.15,53,15.0013,14,114,128
10359,2012-11-17 0:00,winter,No,No,sunny,12.3,15.15,52,11.0014,11,95,106
10360,2012-11-17 1:00,winter,No,No,sunny,10.66,12.88,60,12.998,13,74,87
10361,2012-11-17 2:00,winter,No,No,sunny,10.66,12.88,65,12.998,8,41,49
10362,2012-11-17 3:00,winter,No,No,sunny,10.66,12.88,65,12.998,2,19,21
10363,2012-11-17 4:00,winter,No,No,sunny,9.84,11.365,70,12.998,1,6,7
10364,2012-11-17 5:00,winter,No,No,sunny,9.84,12.12,70,11.0014,1,10,11
10365,2012-11-17 6:00,winter,No,No,sunny,9.84,11.365,70,15.0013,0,21,21
10366,2012-11-17 7:00,winter,No,No,sunny,9.84,11.365,70,12.998,8,70,78
10367,2012-11-17 8:00,winter,No,No,sunny,10.66,12.88,65,15.0013,30,138,168
10368,2012-11-17 9:00,winter,No,No,sunny,13.94,15.91,49,15.0013,48,200,248
10369,2012-11-17 10:00,winter,No,No,sunny,14.76,16.665,46,16.9979,62,258,320
10370,2012-11-17 11:00,winter,No,No,sunny,15.58,19.695,43,12.998,80,343,423
10371,2012-11-17 12:00,winter,No,No,sunny,16.4,20.455,40,11.0014,117,359,476
10372,2012-11-17 13:00,winter,No,No,sunny,17.22,21.21,38,16.9979,179,346,525
10373,2012-11-17 14:00,winter,No,No,sunny,17.22,21.21,38,12.998,175,380,555
10374,2012-11-17 15:00,winter,No,No,sunny,17.22,21.21,35,19.9995,175,374,549
10375,2012-11-17 16:00,winter,No,No,sunny,16.4,20.455,40,15.0013,144,325,469
10376,2012-11-17 17:00,winter,No,No,sunny,15.58,19.695,40,11.0014,101,302,403
10377,2012-11-17 18:00,winter,No,No,sunny,14.76,18.18,50,7.0015,34,237,271
10378,2012-11-17 19:00,winter,No,No,sunny,13.94,17.425,53,6.0032,45,208,253
10379,2012-11-17 20:00,winter,No,No,cloudy,13.94,17.425,66,6.0032,30,142,172
10380,2012-11-17 21:00,winter,No,No,cloudy,13.12,16.665,57,7.0015,15,124,139
10381,2012-11-17 22:00,winter,No,No,cloudy,13.12,16.665,57,7.0015,15,130,145
10382,2012-11-17 23:00,winter,No,No,cloudy,12.3,15.91,70,7.0015,19,114,133
10383,2012-11-18 0:00,winter,No,No,cloudy,12.3,15.15,70,11.0014,11,118,129
10384,2012-11-18 1:00,winter,No,No,sunny,12.3,14.395,70,12.998,14,81,95
10385,2012-11-18 2:00,winter,No,No,sunny,11.48,14.395,81,7.0015,8,65,73
10386,2012-11-18 3:00,winter,No,No,cloudy,12.3,15.15,81,11.0014,9,37,46
10387,2012-11-18 4:00,winter,No,No,cloudy,12.3,14.395,81,12.998,4,8,12
10388,2012-11-18 5:00,winter,No,No,sunny,11.48,14.395,81,8.9981,5,7,12
10389,2012-11-18 6:00,winter,No,No,sunny,11.48,13.635,81,11.0014,2,13,15
10390,2012-11-18 7:00,winter,No,No,sunny,11.48,13.635,81,12.998,3,39,42
10391,2012-11-18 8:00,winter,No,No,sunny,12.3,14.395,75,16.9979,19,100,119
10392,2012-11-18 9:00,winter,No,No,sunny,13.12,15.15,70,16.9979,49,155,204
10393,2012-11-18 10:00,winter,No,No,sunny,13.94,15.15,66,19.9995,79,250,329
10394,2012-11-18 11:00,winter,No,No,sunny,15.58,19.695,62,19.0012,92,267,359
10395,2012-11-18 12:00,winter,No,No,sunny,16.4,20.455,62,19.0012,101,341,442
10396,2012-11-18 13:00,winter,No,No,sunny,16.4,20.455,62,22.0028,113,334,447
10397,2012-11-18 14:00,winter,No,No,sunny,16.4,20.455,62,19.9995,125,303,428
10398,2012-11-18 15:00,winter,No,No,sunny,17.22,21.21,54,19.0012,89,318,407
10399,2012-11-18 16:00,winter,No,No,cloudy,16.4,20.455,62,22.0028,59,313,372
10400,2012-11-18 17:00,winter,No,No,cloudy,15.58,19.695,66,16.9979,48,232,280
10401,2012-11-18 18:00,winter,No,No,sunny,14.76,17.425,66,15.0013,36,240,276
10402,2012-11-18 19:00,winter,No,No,sunny,14.76,17.425,66,11.0014,16,194,210
10403,2012-11-18 20:00,winter,No,No,sunny,14.76,17.425,66,11.0014,9,120,129
10404,2012-11-18 21:00,winter,No,No,sunny,14.76,16.665,66,16.9979,17,93,110
10405,2012-11-18 22:00,winter,No,No,cloudy,14.76,16.665,66,16.9979,8,66,74
10406,2012-11-18 23:00,winter,No,No,sunny,14.76,17.425,66,15.0013,6,53,59
10407,2012-11-19 0:00,winter,No,Yes,sunny,14.76,17.425,66,15.0013,5,22,27
10408,2012-11-19 1:00,winter,No,Yes,cloudy,14.76,17.425,66,15.0013,0,19,19
10409,2012-11-19 2:00,winter,No,Yes,cloudy,14.76,16.665,66,16.9979,0,5,5
10410,2012-11-19 3:00,winter,No,Yes,cloudy,14.76,17.425,66,15.0013,0,2,2
10411,2012-11-19 4:00,winter,No,Yes,cloudy,14.76,17.425,66,15.0013,1,11,12
10412,2012-11-19 5:00,winter,No,Yes,cloudy,14.76,17.425,66,15.0013,1,38,39
10413,2012-11-19 6:00,winter,No,Yes,cloudy,14.76,16.665,66,16.9979,3,128,131
10414,2012-11-19 7:00,winter,No,Yes,cloudy,14.76,16.665,66,19.9995,5,381,386
10415,2012-11-19 8:00,winter,No,Yes,cloudy,14.76,16.665,66,19.9995,13,650,663
10416,2012-11-19 9:00,winter,No,Yes,cloudy,14.76,16.665,66,16.9979,18,260,278
10417,2012-11-19 10:00,winter,No,Yes,cloudy,14.76,16.665,66,16.9979,33,106,139
10418,2012-11-19 11:00,winter,No,Yes,cloudy,15.58,19.695,66,16.9979,33,164,197
10419,2012-11-19 12:00,winter,No,Yes,cloudy,16.4,20.455,62,19.0012,35,207,242
10420,2012-11-19 13:00,winter,No,Yes,sunny,18.04,21.97,54,16.9979,46,205,251
10421,2012-11-19 14:00,winter,No,Yes,sunny,18.04,21.97,54,16.9979,47,170,217
10422,2012-11-19 15:00,winter,No,Yes,sunny,18.04,21.97,54,12.998,44,213,257
10423,2012-11-19 16:00,winter,No,Yes,sunny,17.22,21.21,58,16.9979,55,325,380
10424,2012-11-19 17:00,winter,No,Yes,cloudy,17.22,21.21,58,12.998,33,586,619
10425,2012-11-19 18:00,winter,No,Yes,cloudy,16.4,20.455,58,16.9979,21,559,580
10426,2012-11-19 19:00,winter,No,Yes,cloudy,16.4,20.455,58,19.0012,25,381,406
10427,2012-11-19 20:00,winter,No,Yes,cloudy,15.58,19.695,62,16.9979,7,252,259
10428,2012-11-19 21:00,winter,No,Yes,cloudy,15.58,19.695,54,15.0013,15,188,203
10429,2012-11-19 22:00,winter,No,Yes,sunny,13.94,17.425,66,7.0015,7,106,113
10430,2012-11-19 23:00,winter,No,Yes,sunny,13.94,17.425,66,7.0015,2,72,74
10431,2012-12-01 0:00,winter,No,No,sunny,10.66,15.15,81,0,9,99,108
10432,2012-12-01 1:00,winter,No,No,sunny,10.66,15.15,81,0,5,64,69
10433,2012-12-01 2:00,winter,No,No,cloudy,10.66,15.15,81,0,3,47,50
10434,2012-12-01 3:00,winter,No,No,cloudy,10.66,13.635,81,8.9981,1,14,15
10435,2012-12-01 4:00,winter,No,No,sunny,10.66,14.395,81,6.0032,0,5,5
10436,2012-12-01 5:00,winter,No,No,sunny,9.84,12.88,87,6.0032,1,12,13
10437,2012-12-01 6:00,winter,No,No,sunny,9.84,12.12,87,8.9981,7,20,27
10438,2012-12-01 7:00,winter,No,No,cloudy,9.84,12.12,87,8.9981,7,56,63
10439,2012-12-01 8:00,winter,No,No,cloudy,9.84,12.12,87,8.9981,11,133,144
10440,2012-12-01 9:00,winter,No,No,cloudy,10.66,12.12,93,16.9979,34,159,193
10441,2012-12-01 10:00,winter,No,No,cloudy,11.48,13.635,89,11.0014,45,211,256
10442,2012-12-01 11:00,winter,No,No,cloudy,13.12,16.665,76,7.0015,74,318,392
10443,2012-12-01 12:00,winter,No,No,cloudy,13.12,16.665,81,6.0032,119,327,446
10444,2012-12-01 13:00,winter,No,No,cloudy,13.94,18.18,76,0,123,386,509
10445,2012-12-01 14:00,winter,No,No,cloudy,14.76,18.94,71,0,110,369,479
10446,2012-12-01 15:00,winter,No,No,cloudy,16.4,20.455,62,0,113,371,484
10447,2012-12-01 16:00,winter,No,No,cloudy,15.58,19.695,66,0,89,354,443
10448,2012-12-01 17:00,winter,No,No,cloudy,13.94,17.425,76,7.0015,50,270,320
10449,2012-12-01 18:00,winter,No,No,cloudy,13.94,18.18,76,0,42,255,297
10450,2012-12-01 19:00,winter,No,No,cloudy,13.12,17.425,81,0,30,219,249
10451,2012-12-01 20:00,winter,No,No,sunny,13.12,17.425,81,0,28,170,198
10452,2012-12-01 21:00,winter,No,No,cloudy,12.3,16.665,87,0,23,135,158
10453,2012-12-01 22:00,winter,No,No,cloudy,12.3,16.665,87,0,17,130,147
10454,2012-12-01 23:00,winter,No,No,cloudy,13.12,17.425,81,0,10,116,126
10455,2012-12-02 0:00,winter,No,No,cloudy,12.3,15.91,87,6.0032,9,108,117
10456,2012-12-02 1:00,winter,No,No,cloudy,12.3,15.91,87,6.0032,10,84,94
10457,2012-12-02 2:00,winter,No,No,cloudy,12.3,16.665,87,0,2,72,74
10458,2012-12-02 3:00,winter,No,No,cloudy,10.66,15.15,93,0,4,21,25
10459,2012-12-02 4:00,winter,No,No,cloudy,10.66,15.15,93,0,1,6,7
10460,2012-12-02 5:00,winter,No,No,cloudy,10.66,15.15,93,0,1,7,8
10461,2012-12-02 6:00,winter,No,No,cloudy,9.84,12.12,93,8.9981,1,15,16
10462,2012-12-02 7:00,winter,No,No,cloudy,9.84,12.12,93,8.9981,5,26,31
10463,2012-12-02 8:00,winter,No,No,cloudy,10.66,14.395,93,6.0032,12,81,93
10464,2012-12-02 9:00,winter,No,No,cloudy,11.48,13.635,93,11.0014,37,135,172
10465,2012-12-02 10:00,winter,No,No,cloudy,12.3,16.665,87,0,63,230,293
10466,2012-12-02 11:00,winter,No,No,cloudy,13.12,15.91,81,11.0014,81,274,355
10467,2012-12-02 12:00,winter,No,No,cloudy,13.94,16.665,81,11.0014,111,409,520
10468,2012-12-02 13:00,winter,No,No,sunny,16.4,20.455,71,15.0013,84,347,431
10469,2012-12-02 14:00,winter,No,No,sunny,18.04,21.97,62,16.9979,142,331,473
10470,2012-12-02 15:00,winter,No,No,sunny,18.04,21.97,67,8.9981,106,311,417
10471,2012-12-02 16:00,winter,No,No,cloudy,18.04,21.97,67,7.0015,85,358,443
10472,2012-12-02 17:00,winter,No,No,weak rain snow,16.4,20.455,76,12.998,59,244,303
10473,2012-12-02 18:00,winter,No,No,cloudy,18.04,21.97,72,7.0015,25,178,203
10474,2012-12-02 19:00,winter,No,No,cloudy,16.4,20.455,82,12.998,16,158,174
10475,2012-12-02 20:00,winter,No,No,cloudy,17.22,21.21,82,12.998,12,142,154
10476,2012-12-02 21:00,winter,No,No,cloudy,18.04,21.97,77,15.0013,8,91,99
10477,2012-12-02 22:00,winter,No,No,cloudy,18.04,21.97,77,12.998,11,85,96
10478,2012-12-02 23:00,winter,No,No,cloudy,17.22,21.21,82,8.9981,7,44,51
10479,2012-12-03 0:00,winter,No,Yes,cloudy,17.22,21.21,82,11.0014,3,18,21
10480,2012-12-03 1:00,winter,No,Yes,sunny,16.4,20.455,82,8.9981,2,11,13
10481,2012-12-03 2:00,winter,No,Yes,sunny,17.22,21.21,77,11.0014,1,9,10
10482,2012-12-03 3:00,winter,No,Yes,sunny,15.58,19.695,87,0,2,6,8
10483,2012-12-03 4:00,winter,No,Yes,sunny,14.76,18.94,93,0,1,4,5
10484,2012-12-03 5:00,winter,No,Yes,sunny,13.94,17.425,93,6.0032,0,38,38
10485,2012-12-03 6:00,winter,No,Yes,sunny,14.76,18.94,93,0,2,136,138
10486,2012-12-03 7:00,winter,No,Yes,cloudy,13.94,18.18,93,0,9,387,396
10487,2012-12-03 8:00,winter,No,Yes,sunny,14.76,18.94,93,0,19,712,731
10488,2012-12-03 9:00,winter,No,Yes,sunny,16.4,20.455,87,6.0032,19,289,308
10489,2012-12-03 10:00,winter,No,Yes,sunny,18.04,21.97,77,8.9981,31,105,136
10490,2012-12-03 11:00,winter,No,Yes,sunny,19.68,23.485,77,8.9981,51,182,233
10491,2012-12-03 12:00,winter,No,Yes,sunny,21.32,25,68,11.0014,40,228,268
10492,2012-12-03 13:00,winter,No,Yes,sunny,23.78,27.275,56,6.0032,81,240,321
10493,2012-12-03 14:00,winter,No,Yes,sunny,24.6,31.06,53,0,51,209,260
10494,2012-12-03 15:00,winter,No,Yes,sunny,24.6,31.06,56,0,58,210,268
10495,2012-12-03 16:00,winter,No,Yes,sunny,24.6,31.06,53,8.9981,45,397,442
10496,2012-12-03 17:00,winter,No,Yes,sunny,21.32,25,63,7.0015,43,665,708
10497,2012-12-03 18:00,winter,No,Yes,sunny,20.5,24.24,68,6.0032,26,666,692
10498,2012-12-03 19:00,winter,No,Yes,sunny,20.5,24.24,68,6.0032,27,444,471
10499,2012-12-03 20:00,winter,No,Yes,cloudy,18.86,22.725,77,0,16,284,300
10500,2012-12-03 21:00,winter,No,Yes,sunny,18.04,21.97,82,12.998,14,207,221
10501,2012-12-03 22:00,winter,No,Yes,sunny,17.22,21.21,82,7.0015,5,139,144
10502,2012-12-03 23:00,winter,No,Yes,sunny,17.22,21.21,82,7.0015,9,93,102
10503,2012-12-04 0:00,winter,No,Yes,sunny,17.22,21.21,88,7.0015,6,49,55
10504,2012-12-04 1:00,winter,No,Yes,sunny,17.22,21.21,82,7.0015,3,22,25
10505,2012-12-04 2:00,winter,No,Yes,sunny,17.22,21.21,88,6.0032,3,5,8
10506,2012-12-04 3:00,winter,No,Yes,cloudy,16.4,20.455,87,8.9981,1,3,4
10507,2012-12-04 4:00,winter,No,Yes,cloudy,16.4,20.455,87,8.9981,0,7,7
10508,2012-12-04 5:00,winter,No,Yes,cloudy,18.04,21.97,88,0,1,45,46
10509,2012-12-04 6:00,winter,No,Yes,cloudy,14.76,18.94,93,0,3,150,153
10510,2012-12-04 7:00,winter,No,Yes,sunny,17.22,21.21,88,8.9981,7,495,502
10511,2012-12-04 8:00,winter,No,Yes,cloudy,18.04,21.97,88,11.0014,21,700,721
10512,2012-12-04 9:00,winter,No,Yes,sunny,18.86,22.725,82,7.0015,19,317,336
10513,2012-12-04 10:00,winter,No,Yes,sunny,18.86,22.725,82,12.998,26,130,156
10514,2012-12-04 11:00,winter,No,Yes,sunny,19.68,23.485,77,12.998,24,183,207
10515,2012-12-04 12:00,winter,No,Yes,sunny,21.32,25,68,12.998,39,273,312
10516,2012-12-04 13:00,winter,No,Yes,cloudy,22.14,25.76,64,11.0014,39,233,272
10517,2012-12-04 14:00,winter,No,Yes,cloudy,23.78,27.275,56,15.0013,39,231,270
10518,2012-12-04 15:00,winter,No,Yes,cloudy,24.6,31.06,49,16.9979,56,244,300
10519,2012-12-04 16:00,winter,No,Yes,sunny,23.78,27.275,49,19.0012,44,391,435
10520,2012-12-04 17:00,winter,No,Yes,sunny,21.32,25,59,15.0013,43,700,743
10521,2012-12-04 18:00,winter,No,Yes,sunny,20.5,24.24,63,15.0013,38,693,731
10522,2012-12-04 19:00,winter,No,Yes,sunny,19.68,23.485,67,15.0013,46,414,460
10523,2012-12-04 20:00,winter,No,Yes,cloudy,20.5,24.24,63,15.0013,34,272,306
10524,2012-12-04 21:00,winter,No,Yes,cloudy,20.5,24.24,63,16.9979,28,252,280
10525,2012-12-04 22:00,winter,No,Yes,cloudy,20.5,24.24,63,19.9995,26,155,181
10526,2012-12-04 23:00,winter,No,Yes,sunny,19.68,23.485,67,16.9979,5,91,96
10527,2012-12-05 0:00,winter,No,Yes,sunny,20.5,24.24,59,19.0012,6,31,37
10528,2012-12-05 1:00,winter,No,Yes,sunny,21.32,25,55,22.0028,0,11,11
10529,2012-12-05 2:00,winter,No,Yes,sunny,18.86,22.725,67,11.0014,2,7,9
10530,2012-12-05 3:00,winter,No,Yes,sunny,19.68,23.485,67,8.9981,0,7,7
10531,2012-12-05 4:00,winter,No,Yes,sunny,20.5,24.24,63,30.0026,1,9,10
10532,2012-12-05 5:00,winter,No,Yes,sunny,20.5,24.24,59,19.0012,1,48,49
10533,2012-12-05 6:00,winter,No,Yes,weak rain snow,19.68,23.485,55,26.0027,5,119,124
10534,2012-12-05 7:00,winter,No,Yes,weak rain snow,18.86,22.725,59,19.9995,9,389,398
10535,2012-12-05 8:00,winter,No,Yes,cloudy,18.04,21.97,58,19.0012,22,737,759
10536,2012-12-05 9:00,winter,No,Yes,cloudy,18.04,21.97,51,15.0013,26,362,388
10537,2012-12-05 10:00,winter,No,Yes,cloudy,18.04,21.97,47,23.9994,14,127,141
10538,2012-12-05 11:00,winter,No,Yes,sunny,18.04,21.97,44,19.0012,11,161,172
10539,2012-12-05 12:00,winter,No,Yes,sunny,18.04,21.97,41,19.0012,24,208,232
10540,2012-12-05 13:00,winter,No,Yes,sunny,18.86,22.725,41,19.0012,14,200,214
10541,2012-12-05 14:00,winter,No,Yes,sunny,19.68,23.485,33,32.9975,39,179,218
10542,2012-12-05 15:00,winter,No,Yes,sunny,19.68,23.485,33,19.0012,20,265,285
10543,2012-12-05 16:00,winter,No,Yes,sunny,18.86,22.725,33,19.0012,23,354,377
10544,2012-12-05 17:00,winter,No,Yes,sunny,18.04,21.97,35,19.0012,29,576,605
10545,2012-12-05 18:00,winter,No,Yes,sunny,17.22,21.21,35,30.0026,29,580,609
10546,2012-12-05 19:00,winter,No,Yes,sunny,15.58,19.695,43,23.9994,14,400,414
10547,2012-12-05 20:00,winter,No,Yes,sunny,13.94,15.15,46,26.0027,19,274,293
10548,2012-12-05 21:00,winter,No,Yes,sunny,13.94,15.15,46,27.9993,14,184,198
10549,2012-12-05 22:00,winter,No,Yes,sunny,13.12,14.395,45,26.0027,4,101,105
10550,2012-12-05 23:00,winter,No,Yes,sunny,12.3,13.635,49,26.0027,5,69,74
10551,2012-12-06 0:00,winter,No,Yes,sunny,10.66,12.12,48,19.0012,1,43,44
10552,2012-12-06 1:00,winter,No,Yes,sunny,10.66,12.12,48,19.0012,0,16,16
10553,2012-12-06 2:00,winter,No,Yes,sunny,9.84,10.605,52,19.0012,0,9,9
10554,2012-12-06 3:00,winter,No,Yes,sunny,9.02,11.365,55,12.998,0,2,2
10555,2012-12-06 4:00,winter,No,Yes,sunny,9.02,10.605,55,19.9995,1,8,9
10556,2012-12-06 5:00,winter,No,Yes,sunny,9.02,10.605,55,19.0012,0,32,32
10557,2012-12-06 6:00,winter,No,Yes,sunny,9.02,10.605,55,19.9995,2,122,124
10558,2012-12-06 7:00,winter,No,Yes,sunny,9.02,10.605,51,19.9995,8,381,389
10559,2012-12-06 8:00,winter,No,Yes,sunny,9.02,10.605,51,19.9995,13,646,659
10560,2012-12-06 9:00,winter,No,Yes,sunny,9.84,11.365,48,12.998,19,257,276
10561,2012-12-06 10:00,winter,No,Yes,sunny,9.84,11.365,52,12.998,23,122,145
10562,2012-12-06 11:00,winter,No,Yes,sunny,10.66,12.88,48,11.0014,16,162,178
10563,2012-12-06 12:00,winter,No,Yes,sunny,11.48,15.91,41,0,29,206,235
10564,2012-12-06 13:00,winter,No,Yes,sunny,12.3,16.665,39,0,33,212,245
10565,2012-12-06 14:00,winter,No,Yes,sunny,12.3,15.91,42,6.0032,37,175,212
10566,2012-12-06 15:00,winter,No,Yes,sunny,13.12,17.425,39,0,38,232,270
10567,2012-12-06 16:00,winter,No,Yes,sunny,13.12,17.425,42,0,39,292,331
10568,2012-12-06 17:00,winter,No,Yes,sunny,12.3,15.91,45,7.0015,31,586,617
10569,2012-12-06 18:00,winter,No,Yes,sunny,11.48,13.635,45,11.0014,23,542,565
10570,2012-12-06 19:00,winter,No,Yes,sunny,10.66,12.88,60,12.998,13,360,373
10571,2012-12-06 20:00,winter,No,Yes,cloudy,9.84,12.88,60,7.0015,5,222,227
10572,2012-12-06 21:00,winter,No,Yes,cloudy,9.84,12.12,60,8.9981,7,184,191
10573,2012-12-06 22:00,winter,No,Yes,sunny,9.84,12.12,65,11.0014,2,131,133
10574,2012-12-06 23:00,winter,No,Yes,sunny,9.84,12.12,65,11.0014,0,93,93
10575,2012-12-07 0:00,winter,No,Yes,sunny,9.84,12.88,70,7.0015,3,45,48
10576,2012-12-07 1:00,winter,No,Yes,cloudy,9.84,11.365,70,12.998,2,26,28
10577,2012-12-07 2:00,winter,No,Yes,cloudy,10.66,13.635,70,8.9981,0,11,11
10578,2012-12-07 3:00,winter,No,Yes,cloudy,10.66,12.88,81,12.998,0,5,5
10579,2012-12-07 4:00,winter,No,Yes,sunny,10.66,13.635,75,7.0015,0,10,10
10580,2012-12-07 5:00,winter,No,Yes,cloudy,10.66,13.635,81,7.0015,1,25,26
10581,2012-12-07 6:00,winter,No,Yes,cloudy,11.48,13.635,75,11.0014,0,84,84
10582,2012-12-07 7:00,winter,No,Yes,weak rain snow,11.48,13.635,81,11.0014,3,212,215
10583,2012-12-07 8:00,winter,No,Yes,cloudy,12.3,14.395,75,12.998,11,430,441
10584,2012-12-07 9:00,winter,No,Yes,cloudy,12.3,15.15,81,8.9981,10,291,301
10585,2012-12-07 10:00,winter,No,Yes,cloudy,13.12,15.91,76,11.0014,16,150,166
10586,2012-12-07 11:00,winter,No,Yes,cloudy,13.12,15.91,76,12.998,20,183,203
10587,2012-12-07 12:00,winter,No,Yes,cloudy,13.94,16.665,71,12.998,36,204,240
10588,2012-12-07 13:00,winter,No,Yes,cloudy,14.76,17.425,66,8.9981,23,197,220
10589,2012-12-07 14:00,winter,No,Yes,cloudy,14.76,17.425,71,11.0014,40,175,215
10590,2012-12-07 15:00,winter,No,Yes,cloudy,14.76,17.425,71,11.0014,34,269,303
10591,2012-12-07 16:00,winter,No,Yes,sunny,14.76,17.425,76,8.9981,39,336,375
10592,2012-12-07 17:00,winter,No,Yes,cloudy,15.58,19.695,66,0,29,539,568
10593,2012-12-07 18:00,winter,No,Yes,cloudy,15.58,19.695,71,7.0015,25,473,498
10594,2012-12-07 19:00,winter,No,Yes,cloudy,15.58,19.695,76,0,15,337,352
10595,2012-12-07 20:00,winter,No,Yes,weak rain snow,15.58,19.695,76,7.0015,12,229,241
10596,2012-12-07 21:00,winter,No,Yes,cloudy,14.76,18.18,93,7.0015,9,162,171
10597,2012-12-07 22:00,winter,No,Yes,cloudy,14.76,18.18,93,6.0032,15,150,165
10598,2012-12-07 23:00,winter,No,Yes,cloudy,14.76,18.18,93,6.0032,6,116,122
10599,2012-12-08 0:00,winter,No,No,cloudy,14.76,18.18,93,6.0032,5,98,103
10600,2012-12-08 1:00,winter,No,No,cloudy,14.76,17.425,93,8.9981,16,84,100
10601,2012-12-08 2:00,winter,No,No,cloudy,14.76,17.425,93,8.9981,3,67,70
10602,2012-12-08 3:00,winter,No,No,cloudy,14.76,18.18,93,7.0015,6,23,29
10603,2012-12-08 4:00,winter,No,No,cloudy,14.76,18.94,93,0,3,9,12
10604,2012-12-08 5:00,winter,No,No,cloudy,14.76,18.18,93,7.0015,2,4,6
10605,2012-12-08 6:00,winter,No,No,cloudy,14.76,18.18,93,7.0015,1,19,20
10606,2012-12-08 7:00,winter,No,No,cloudy,14.76,18.18,100,6.0032,3,36,39
10607,2012-12-08 8:00,winter,No,No,cloudy,15.58,19.695,94,6.0032,5,106,111
10608,2012-12-08 9:00,winter,No,No,cloudy,15.58,19.695,94,0,17,153,170
10609,2012-12-08 10:00,winter,No,No,cloudy,16.4,20.455,87,8.9981,43,244,287
10610,2012-12-08 11:00,winter,No,No,cloudy,16.4,20.455,87,7.0015,63,341,404
10611,2012-12-08 12:00,winter,No,No,cloudy,16.4,20.455,87,15.0013,122,364,486
10612,2012-12-08 13:00,winter,No,No,cloudy,16.4,20.455,87,11.0014,148,399,547
10613,2012-12-08 14:00,winter,No,No,cloudy,16.4,20.455,87,19.0012,164,378,542
10614,2012-12-08 15:00,winter,No,No,sunny,17.22,21.21,82,11.0014,167,374,541
10615,2012-12-08 16:00,winter,No,No,sunny,17.22,21.21,82,11.0014,139,368,507
10616,2012-12-08 17:00,winter,No,No,sunny,15.58,19.695,87,8.9981,77,268,345
10617,2012-12-08 18:00,winter,No,No,sunny,16.4,20.455,87,7.0015,40,264,304
10618,2012-12-08 19:00,winter,No,No,sunny,16.4,20.455,87,0,34,212,246
10619,2012-12-08 20:00,winter,No,No,cloudy,14.76,18.94,100,0,20,162,182
10620,2012-12-08 21:00,winter,No,No,cloudy,14.76,18.94,100,0,34,175,209
10621,2012-12-08 22:00,winter,No,No,cloudy,15.58,19.695,94,7.0015,23,137,160
10622,2012-12-08 23:00,winter,No,No,cloudy,16.4,20.455,94,0,18,144,162
10623,2012-12-09 0:00,winter,No,No,cloudy,16.4,20.455,87,8.9981,15,103,118
10624,2012-12-09 1:00,winter,No,No,cloudy,16.4,20.455,87,7.0015,17,85,102
10625,2012-12-09 2:00,winter,No,No,cloudy,16.4,20.455,87,7.0015,8,70,78
10626,2012-12-09 3:00,winter,No,No,cloudy,16.4,20.455,87,7.0015,14,34,48
10627,2012-12-09 4:00,winter,No,No,cloudy,16.4,20.455,94,7.0015,1,11,12
10628,2012-12-09 5:00,winter,No,No,cloudy,16.4,20.455,87,7.0015,0,8,8
10629,2012-12-09 6:00,winter,No,No,weak rain snow,16.4,20.455,94,7.0015,0,6,6
10630,2012-12-09 7:00,winter,No,No,weak rain snow,16.4,20.455,87,15.0013,1,22,23
10631,2012-12-09 8:00,winter,No,No,weak rain snow,16.4,20.455,87,11.0014,1,68,69
10632,2012-12-09 9:00,winter,No,No,cloudy,16.4,20.455,87,16.9979,9,94,103
10633,2012-12-09 10:00,winter,No,No,cloudy,16.4,20.455,87,19.0012,39,180,219
10634,2012-12-09 11:00,winter,No,No,cloudy,16.4,20.455,87,19.9995,40,210,250
10635,2012-12-09 12:00,winter,No,No,cloudy,16.4,20.455,82,19.9995,60,255,315
