id,left,satisfaction,evaluation,projects,hours,years,accident,promotion,department,salary
12276,1,0.74,0.89,5,229,6,0,0,support,low
12277,1,0.09,0.78,6,254,4,0,0,support,low
12278,1,0.82,0.81,4,233,4,1,0,support,low
12279,1,0.1,0.98,6,268,4,0,0,support,low
12280,1,0.27,0.56,3,301,3,0,0,support,low
12281,1,0.83,0.92,5,267,6,0,0,support,low
12282,1,0.1,0.93,6,289,4,1,0,support,low
12283,1,0.38,0.47,2,144,3,0,0,support,low
12284,1,0.4,0.56,2,148,3,0,0,support,low
12285,1,0.11,0.83,6,306,4,0,0,support,low
12286,1,0.11,0.79,6,292,4,0,1,technical,low
12287,1,0.82,0.91,5,232,5,0,0,technical,low
12288,1,0.36,0.48,2,137,3,0,0,technical,low
12289,1,0.4,0.46,2,128,3,0,0,management,low
12290,1,0.87,0.84,5,231,5,0,0,IT,low
12291,1,0.41,0.49,2,146,3,0,0,IT,low
12292,1,0.11,0.91,6,308,4,1,0,IT,low
12293,1,0.1,0.93,6,253,4,0,0,IT,medium
12294,1,0.38,0.51,2,146,3,0,0,IT,medium
12295,1,0.39,0.55,2,156,3,0,0,product_mng,medium
12296,1,0.4,0.52,2,147,3,0,0,product_mng,medium
12297,1,0.45,0.48,2,136,3,0,0,product_mng,medium
12298,1,0.74,0.84,5,249,5,0,0,product_mng,medium
12299,1,0.45,0.55,2,151,3,0,0,IT,medium
12300,1,0.12,1,3,278,4,0,0,RandD,medium
12301,1,0.1,0.77,7,250,5,0,0,RandD,medium
12302,1,0.37,0.55,2,127,3,0,0,RandD,medium
12303,1,0.89,0.87,5,255,5,0,0,RandD,medium
12304,1,0.45,0.47,2,135,3,0,0,RandD,medium
12305,1,0.37,0.46,2,149,3,0,0,marketing,high
12306,1,0.11,0.81,5,287,4,0,0,sales,low
12307,1,0.41,0.48,2,145,3,0,0,accounting,medium
12308,1,0.1,0.94,6,285,4,0,0,support,medium
12309,1,0.1,0.93,7,305,4,0,0,technical,medium
12310,1,0.11,0.95,7,300,4,0,0,management,medium
12311,1,0.4,0.54,2,139,3,0,0,marketing,low
12312,1,0.41,0.49,2,130,3,0,0,marketing,low
12313,1,0.1,0.81,6,268,4,0,0,marketing,low
12314,1,0.73,0.86,4,245,6,0,0,sales,low
12315,1,0.43,0.47,2,135,3,0,0,sales,low
12316,1,0.37,0.46,2,153,3,0,0,sales,low
12317,1,0.11,0.94,6,276,4,0,0,sales,low
12318,1,0.4,0.46,2,130,3,0,0,sales,low
12319,1,0.41,0.54,2,153,3,1,0,sales,low
12320,1,0.82,0.84,5,244,5,0,0,sales,low
12321,1,0.61,0.47,2,253,3,0,0,sales,low
12322,1,0.11,0.91,7,287,4,0,0,sales,low
12323,1,0.37,0.45,2,131,3,0,0,sales,low
12324,1,0.41,0.52,2,135,3,0,0,sales,low
12325,1,0.37,0.52,2,157,3,0,0,sales,low
12326,1,0.88,0.99,5,262,6,0,0,sales,low
12327,1,0.1,0.85,6,266,4,0,0,sales,low
12328,1,0.44,0.48,2,148,3,0,0,sales,low
12329,1,0.38,0.57,2,140,3,0,0,sales,low
12330,1,0.11,0.85,7,302,4,0,0,sales,low
12331,1,0.09,0.98,6,271,4,0,0,sales,low
12332,1,0.45,0.52,2,145,3,0,0,sales,medium
12333,1,0.1,0.81,6,290,4,0,0,accounting,medium
12334,1,0.45,0.47,2,151,3,0,0,accounting,medium
12335,1,0.77,0.87,5,266,5,0,0,accounting,medium
12336,1,0.44,0.51,2,140,3,0,0,hr,medium
12337,1,0.39,0.5,2,142,3,0,0,hr,medium
12338,1,0.1,0.91,6,246,4,0,0,hr,medium
12339,1,0.09,0.89,7,308,5,0,0,hr,medium
12340,1,0.37,0.47,2,141,3,0,0,technical,medium
12341,1,0.9,1,5,232,5,0,0,technical,medium
12342,1,0.41,0.56,2,143,3,0,0,technical,medium
12343,1,0.37,0.52,2,155,3,0,0,technical,medium
12344,1,0.1,0.86,6,278,4,0,0,technical,high
12345,1,0.81,1,4,253,5,0,0,technical,low
12346,1,0.11,0.8,6,282,4,0,0,technical,medium
12347,1,0.11,0.84,7,264,4,0,0,technical,medium
12348,1,0.4,0.46,2,149,3,0,0,technical,medium
12349,1,0.09,0.8,6,304,5,0,0,technical,medium
12350,1,0.48,0.93,3,219,6,0,0,technical,low
12351,1,0.91,0.91,4,262,6,0,0,support,low
12352,1,0.43,0.57,2,135,3,0,0,support,low
12353,1,0.33,0.88,6,219,5,0,0,support,low
12354,1,0.41,0.57,2,136,3,0,0,support,low
12355,1,0.41,0.55,2,154,3,0,0,support,low
12356,1,0.37,0.54,2,149,3,0,0,support,low
12357,1,0.31,0.62,6,135,5,0,0,support,low
12358,1,0.09,0.91,6,275,4,0,0,support,low
12359,1,0.1,0.87,6,290,4,0,0,support,low
12360,1,0.76,0.9,4,263,5,0,0,support,low
12361,1,0.41,0.54,2,145,3,0,0,support,low
12362,1,0.72,0.96,5,267,5,0,0,technical,low
12363,1,0.4,0.5,2,141,3,1,0,technical,low
12364,1,0.91,0.87,4,235,5,0,0,technical,low
12365,1,0.1,0.83,6,258,4,0,0,management,low
12366,1,0.4,0.56,2,131,3,0,0,IT,low
12367,1,0.82,0.86,5,243,5,0,0,IT,low
12368,1,0.1,0.82,6,266,4,0,0,IT,low
12369,1,0.37,0.45,2,142,3,0,0,IT,low
12370,1,0.36,0.51,2,135,3,0,0,IT,low
12371,1,0.39,0.48,2,141,3,0,0,product_mng,medium
12372,1,0.36,0.57,2,142,3,0,0,product_mng,medium
12373,1,0.86,0.84,5,254,5,0,0,product_mng,medium
12374,1,0.73,0.99,5,262,5,0,0,product_mng,medium
12375,1,0.56,0.71,4,296,2,0,0,IT,medium
12376,1,0.44,0.56,2,158,3,0,0,accounting,medium
12377,1,0.31,0.56,4,238,2,0,0,accounting,medium
12378,1,0.77,0.93,4,231,5,0,0,hr,medium
12379,1,0.44,0.45,2,156,3,0,0,hr,medium
12380,1,0.38,0.46,2,145,3,0,0,hr,medium
12381,1,0.45,0.48,2,144,3,0,0,marketing,medium
12382,1,0.38,0.51,2,159,3,0,0,sales,medium
12383,1,0.36,0.48,2,156,3,0,0,accounting,high
12384,1,0.75,0.9,5,256,5,0,0,support,low
12385,1,0.1,0.93,6,298,4,0,0,technical,medium
12386,1,0.1,0.97,6,247,4,0,0,management,medium
12387,1,0.45,0.5,2,157,3,0,0,marketing,medium
12388,1,0.42,0.57,2,154,3,1,0,marketing,medium
12389,1,0.78,1,4,253,5,0,0,marketing,low
12390,1,0.45,0.55,2,148,3,0,0,sales,low
12391,1,0.84,1,4,261,5,0,0,sales,low
12392,1,0.11,0.93,6,282,4,0,0,sales,low
12393,1,0.42,0.56,2,133,3,0,0,sales,low
12394,1,0.45,0.46,2,128,3,0,0,sales,low
12395,1,0.46,0.57,2,139,3,0,0,sales,low
12396,1,0.09,0.79,6,293,5,0,0,sales,low
12397,1,0.87,0.83,4,265,6,0,0,sales,low
12398,1,0.1,0.87,6,250,4,0,0,sales,low
12399,1,0.91,1,5,251,6,0,0,sales,low
12400,1,0.76,0.92,4,246,5,0,0,sales,low
12401,1,0.74,1,5,275,5,0,0,sales,low
12402,1,0.92,0.93,5,240,5,0,0,sales,low
12403,1,0.76,0.87,5,245,5,0,0,sales,low
12404,1,0.47,0.5,4,254,4,0,0,sales,low
12405,1,0.73,0.99,5,241,5,0,0,sales,low
12406,1,0.09,0.94,6,257,4,0,0,sales,low
12407,1,0.91,0.92,4,246,5,0,0,sales,low
12408,1,0.82,0.98,4,233,5,0,0,sales,low
12409,1,0.28,0.45,6,218,4,0,0,accounting,low
12410,1,0.84,0.99,4,262,6,0,0,accounting,medium
12411,1,0.45,0.53,2,138,3,0,0,accounting,medium
12412,1,0.45,0.54,2,142,3,0,0,hr,medium
12413,1,0.91,0.97,5,233,5,0,0,hr,medium
12414,1,0.42,0.48,2,155,3,0,0,hr,medium
12415,1,0.82,1,4,229,6,0,0,hr,medium
12416,1,0.11,0.9,6,264,4,0,0,technical,medium
12417,1,0.42,0.53,3,199,4,0,0,technical,medium
12418,1,0.82,0.85,4,223,5,0,0,technical,medium
12419,1,0.09,0.96,6,268,4,0,0,technical,medium
12420,1,0.1,0.94,6,287,4,0,0,technical,medium
12421,1,0.86,1,5,257,5,0,0,technical,medium
12422,1,0.4,0.46,2,143,3,0,0,technical,high
12423,1,0.45,0.46,2,130,3,0,0,technical,low
12424,1,0.42,0.51,2,136,3,0,0,technical,medium
12425,1,0.74,0.92,4,261,5,0,0,technical,medium
12426,1,0.55,0.6,3,180,4,0,0,technical,medium
12427,1,0.37,0.45,2,126,3,0,0,support,medium
12428,1,0.41,0.52,2,127,3,1,0,support,low
12429,1,0.89,0.65,5,195,6,0,0,support,low
12430,1,0.41,0.57,2,160,3,0,0,support,low
12431,1,0.44,0.51,2,150,3,0,0,support,low
12432,1,0.87,0.84,4,264,6,0,0,support,low
12433,1,0.1,0.84,6,309,4,0,0,support,low
12434,1,0.41,0.47,2,135,3,0,0,support,low
12435,1,0.11,0.85,6,261,4,0,0,support,low
12436,1,0.43,0.53,2,160,3,0,0,support,low
12437,1,0.77,0.9,4,237,5,0,0,support,low
12438,1,0.41,0.52,2,136,3,0,0,technical,low
12439,1,0.41,0.48,2,139,3,0,0,technical,low
12440,1,0.36,0.78,2,151,4,0,0,technical,low
12441,1,0.77,1,5,229,5,0,0,management,low
12442,1,0.81,0.98,5,245,5,0,0,IT,low
12443,1,0.39,0.54,2,127,3,0,0,IT,low
12444,1,0.09,0.94,6,283,5,0,0,IT,low
12445,1,0.44,0.46,2,143,3,0,0,IT,low
12446,1,0.1,0.84,5,298,4,0,0,IT,low
12447,1,0.36,0.48,2,159,3,0,0,product_mng,low
12448,1,0.81,0.92,5,239,5,0,0,product_mng,low
12449,1,0.81,0.9,4,226,5,0,0,product_mng,medium
12450,1,0.85,0.98,5,248,5,0,0,product_mng,medium
12451,1,0.1,0.87,6,286,4,0,0,IT,medium
12452,1,0.37,0.54,2,145,3,0,0,RandD,medium
12453,1,0.09,0.97,7,254,4,1,0,RandD,medium
12454,1,0.44,0.53,2,127,3,0,0,RandD,medium
12455,1,0.86,0.93,5,223,5,0,0,RandD,medium
12456,1,0.77,1,4,255,5,0,0,RandD,medium
12457,1,0.41,0.48,2,136,3,0,0,marketing,medium
12458,1,0.4,0.48,2,137,3,0,0,sales,medium
12459,1,0.43,0.49,2,135,3,0,0,accounting,medium
12460,1,0.43,0.5,2,137,3,0,0,support,medium
12461,1,0.8,0.53,3,255,5,0,0,technical,high
12462,1,0.8,0.85,4,273,5,0,0,management,low
12463,1,0.82,0.98,5,234,5,0,0,marketing,medium
12464,1,0.37,0.54,2,152,3,0,0,marketing,medium
12465,1,0.37,0.48,2,134,3,0,0,marketing,medium
12466,1,0.09,0.95,6,292,4,0,0,sales,medium
12467,1,0.9,0.92,5,245,5,0,0,sales,low
12468,1,0.41,0.52,2,159,3,0,0,sales,low
12469,1,0.1,0.85,6,260,4,0,0,sales,low
12470,1,0.44,0.53,2,149,3,0,0,sales,low
12471,1,0.89,0.85,5,266,5,0,0,sales,low
12472,1,0.42,0.56,2,149,3,0,0,sales,low
12473,1,0.87,1,5,242,5,0,0,sales,low
12474,1,0.45,0.57,2,134,3,0,0,sales,low
12475,1,0.11,0.87,5,271,4,0,0,sales,low
12476,1,0.09,0.79,6,275,4,0,0,sales,low
12477,1,0.76,0.83,5,227,5,0,0,sales,low
12478,1,0.11,0.96,7,277,5,0,0,sales,low
12479,1,0.37,0.49,2,151,3,0,0,sales,low
12480,1,0.1,0.79,6,274,4,0,0,sales,low
12481,1,0.77,0.87,4,242,6,0,0,sales,low
12482,1,0.42,0.54,2,143,3,1,0,sales,low
12483,1,0.38,0.52,2,145,3,0,0,sales,low
12484,1,0.32,0.95,5,172,2,0,0,sales,low
12485,1,0.38,0.49,2,135,3,0,0,accounting,low
12486,1,0.19,1,4,192,4,0,0,accounting,low
12487,1,0.1,0.83,7,276,4,0,0,accounting,low
12488,1,0.76,0.88,4,206,4,0,0,hr,medium
12489,1,0.53,0.56,4,281,6,0,0,hr,medium
12490,1,0.39,0.51,2,151,3,0,0,hr,medium
12491,1,0.11,0.83,6,244,4,0,0,hr,medium
12492,1,0.1,0.94,6,309,4,0,0,technical,medium
12493,1,0.84,1,5,218,5,0,0,technical,medium
12494,1,0.82,0.99,4,263,6,0,0,technical,medium
12495,1,0.1,0.82,6,244,4,0,0,technical,medium
12496,1,0.59,0.49,7,263,4,0,0,technical,medium
12497,1,0.44,0.48,2,143,3,0,0,technical,medium
12498,1,0.89,0.95,2,181,5,0,0,technical,medium
12499,1,0.91,0.84,5,265,5,0,0,technical,medium
12500,1,0.66,0.57,5,161,5,0,0,technical,high
12501,1,0.11,0.87,7,282,5,0,0,technical,low
12502,1,0.43,0.51,2,155,3,0,0,technical,medium
12503,1,0.78,0.83,4,217,6,0,0,support,medium
12504,1,0.11,0.97,6,289,5,0,0,support,medium
12505,1,0.83,0.98,4,259,5,0,0,support,medium
12506,1,0.39,0.54,2,158,3,0,0,support,low
12507,1,0.38,0.55,2,158,3,0,0,support,low
12508,1,0.37,0.57,2,155,3,0,0,support,low
12509,1,0.44,0.48,2,146,3,0,0,support,low
12510,1,0.53,0.85,2,164,5,0,0,support,low
12511,1,0.09,0.96,6,259,4,0,0,support,low
12512,1,0.11,0.89,6,293,4,0,0,support,low
12513,1,0.83,0.96,5,275,5,0,0,support,low
12514,1,0.88,1,5,219,6,1,0,technical,low
12515,1,0.1,0.89,6,247,4,0,0,technical,low
12516,1,0.09,0.86,7,309,4,0,0,technical,low
12517,1,0.44,0.54,2,151,3,0,0,management,low
12518,1,0.39,0.51,2,129,3,0,0,IT,low
12519,1,0.87,0.94,4,274,5,0,0,IT,low
12520,1,0.74,0.99,4,233,5,0,0,IT,low
12521,1,0.1,0.95,7,289,4,0,0,IT,low
12522,1,0.74,0.82,4,239,6,0,0,IT,low
12523,1,0.75,0.99,5,221,5,0,0,product_mng,low
12524,1,0.41,0.56,2,150,3,0,0,product_mng,low
12525,1,0.41,0.45,2,144,3,1,0,product_mng,low
12526,1,0.09,0.9,7,289,4,0,0,product_mng,low
12527,1,0.09,0.8,6,301,5,0,0,IT,medium
12528,1,0.39,0.57,2,145,3,0,0,accounting,medium
12529,1,0.4,0.56,2,137,3,0,0,accounting,medium
12530,1,0.37,0.54,2,131,3,1,0,hr,medium
12531,1,0.1,0.84,6,246,4,0,0,hr,medium
12532,1,0.43,0.51,2,136,3,0,0,hr,medium
12533,1,0.75,0.85,5,240,6,1,0,marketing,medium
12534,1,0.37,0.56,2,156,3,0,0,sales,medium
12535,1,0.11,0.85,6,305,4,0,0,accounting,medium
12536,1,0.45,0.45,2,154,3,1,0,support,medium
12537,1,0.87,1,5,261,5,1,0,technical,medium
12538,1,0.11,0.94,7,244,4,0,0,management,medium
12539,1,0.45,0.54,2,129,3,0,0,marketing,high
12540,1,0.81,0.87,4,254,5,0,0,marketing,low
12541,1,0.77,0.91,5,236,5,0,0,marketing,medium
12542,1,0.89,0.92,5,237,5,0,0,sales,medium
12543,1,0.43,0.49,2,135,3,0,0,sales,medium
12544,1,0.78,1,5,236,5,0,0,sales,medium
12545,1,0.37,0.47,2,149,3,0,0,sales,low
12546,1,0.37,0.5,2,141,3,0,0,sales,low
12547,1,0.85,0.82,4,270,5,0,0,sales,low
12548,1,0.41,0.47,2,138,3,0,0,sales,low
12549,1,0.11,0.96,6,298,4,0,0,sales,low
12550,1,0.75,0.99,5,254,5,0,0,sales,low
12551,1,0.82,0.85,5,248,5,0,0,sales,low
12552,1,0.79,1,5,257,6,0,0,sales,low
12553,1,0.43,0.53,2,150,3,0,0,sales,low
12554,1,0.1,0.9,7,281,4,0,0,sales,low
12555,1,0.46,0.48,2,141,3,1,0,sales,low
12556,1,0.43,0.57,2,157,3,0,0,sales,low
12557,1,0.43,0.55,2,136,3,0,0,sales,low
12558,1,0.11,0.8,7,296,4,0,0,sales,low
12559,1,0.09,0.86,6,279,4,0,0,sales,low
12560,1,0.37,0.53,2,131,3,0,0,sales,low
12561,1,0.4,0.57,2,160,3,0,0,accounting,low
12562,1,0.1,0.77,7,291,4,0,0,accounting,low
12563,1,0.41,0.53,2,157,3,0,0,accounting,low
12564,1,0.79,0.58,3,294,4,0,0,hr,low
12565,1,0.11,0.79,7,310,4,0,0,hr,low
12566,1,0.1,0.97,6,282,4,0,0,hr,medium
12567,1,0.44,0.51,2,134,3,0,0,hr,medium
12568,1,0.25,0.46,4,214,4,0,0,technical,medium
12569,1,0.44,0.52,2,137,3,0,0,technical,medium
12570,1,0.73,1,4,252,5,0,0,technical,medium
12571,1,0.75,0.97,5,243,6,0,0,technical,medium
12572,1,0.36,0.47,2,148,3,0,0,technical,medium
12573,1,0.37,0.49,2,151,3,0,0,technical,medium
12574,1,0.39,0.49,2,129,3,0,0,technical,medium
12575,1,0.48,0.78,2,198,2,0,0,technical,medium
12576,1,0.57,0.72,4,275,6,0,0,technical,medium
12577,1,0.9,0.96,5,243,5,0,0,technical,medium
12578,1,0.39,0.55,2,159,3,0,0,technical,high
12579,1,0.44,0.51,2,145,3,0,0,support,low
12580,1,0.81,0.88,5,242,5,0,0,support,medium
12581,1,0.74,0.87,5,242,5,0,0,support,medium
12582,1,0.44,0.56,2,145,3,0,0,support,medium
12583,1,0.41,0.56,2,154,3,0,1,support,medium
12584,1,0.4,0.51,2,139,3,0,0,support,low
12585,1,0.46,0.57,2,152,3,0,0,support,low
12586,1,0.8,0.83,2,211,3,0,0,support,low
12587,1,0.87,0.9,5,258,5,0,0,support,low
12588,1,0.39,0.54,2,155,3,0,0,support,low
12589,1,0.38,0.55,2,148,3,0,0,support,low
12590,1,0.66,0.67,2,255,3,0,0,technical,low
12591,1,0.1,0.8,6,264,4,0,0,technical,low
12592,1,0.37,0.54,2,132,3,0,0,technical,low
12593,1,0.1,0.77,6,255,4,0,0,management,low
12594,1,0.09,0.87,5,263,4,0,0,IT,low
12595,1,0.86,0.84,5,222,5,0,0,IT,low
12596,1,0.11,0.9,6,263,4,0,0,IT,low
12597,1,0.37,0.46,2,157,3,0,0,IT,low
12598,1,0.11,0.92,7,307,4,0,0,IT,low
12599,1,0.77,0.98,5,259,6,0,0,product_mng,low
12600,1,0.84,0.94,5,222,6,0,0,product_mng,low
12601,1,0.1,0.84,7,250,4,0,0,product_mng,low
12602,1,0.83,0.9,5,245,5,0,0,product_mng,low
12603,1,0.11,0.79,6,292,4,0,0,IT,low
12604,1,0.86,0.92,5,252,5,0,0,RandD,low
12605,1,0.38,0.56,2,161,3,0,0,RandD,medium
12606,1,0.11,0.88,5,250,4,0,0,RandD,medium
12607,1,0.45,0.49,2,134,3,0,0,RandD,medium
12608,1,0.1,0.85,7,279,4,0,0,RandD,medium
12609,1,0.09,0.95,7,256,4,0,0,marketing,medium
12610,1,0.39,0.53,2,127,3,0,0,sales,medium
12611,1,0.37,0.47,2,138,3,1,0,accounting,medium
12612,1,0.81,0.97,5,243,5,0,0,support,medium
12613,1,0.09,0.9,7,296,4,0,0,technical,medium
12614,1,0.1,0.88,7,267,4,0,0,management,medium
12615,1,0.39,0.49,2,144,3,0,0,marketing,medium
12616,1,0.83,0.95,4,251,5,0,0,marketing,medium
12617,1,0.45,0.57,2,148,3,0,0,marketing,high
12618,1,0.43,0.51,2,141,3,0,0,sales,low
12619,1,0.8,0.75,3,268,2,0,0,sales,medium
12620,1,0.1,0.86,6,247,4,0,0,sales,medium
12621,1,0.1,0.55,2,247,4,0,0,sales,medium
12622,1,0.36,0.52,2,146,3,0,0,sales,medium
12623,1,0.38,0.5,2,140,3,0,0,sales,low
12624,1,0.78,0.98,5,263,6,0,0,sales,low
12625,1,0.44,0.49,2,145,3,0,0,sales,low
12626,1,0.41,0.46,2,156,3,1,0,sales,low
12627,1,0.72,0.85,5,244,6,0,0,sales,low
12628,1,0.46,0.54,2,144,3,0,0,sales,low
12629,1,0.1,0.9,7,286,4,0,0,sales,low
12630,1,0.34,0.67,4,141,2,0,0,sales,low
12631,1,0.11,0.89,6,260,5,0,0,sales,low
12632,1,0.38,0.56,2,154,3,0,0,sales,low
12633,1,0.82,0.92,5,225,5,0,0,sales,low
12634,1,0.39,0.57,2,127,3,0,0,sales,low
12635,1,0.44,0.53,2,140,3,0,0,sales,low
12636,1,0.43,0.52,2,147,3,0,0,sales,low
12637,1,0.84,0.83,4,227,5,0,0,accounting,low
12638,1,0.43,0.48,2,153,3,0,0,accounting,low
12639,1,0.37,0.52,2,128,3,0,0,accounting,low
12640,1,0.74,0.97,4,228,5,0,0,hr,low
12641,1,0.73,0.97,5,235,5,0,0,hr,low
12642,1,0.37,0.47,2,148,3,0,0,hr,low
12643,1,0.58,0.62,4,238,3,0,0,hr,low
12644,1,0.4,0.54,2,141,3,0,0,technical,medium
12645,1,0.51,0.83,5,249,4,0,0,technical,medium
12646,1,0.46,0.5,2,151,3,0,0,technical,medium
12647,1,0.45,0.54,2,129,3,0,0,technical,medium
12648,1,0.46,0.5,2,156,3,0,0,technical,medium
12649,1,0.39,0.45,2,134,3,0,0,technical,medium
12650,1,0.09,0.88,6,269,4,0,0,technical,medium
12651,1,0.09,0.77,6,290,4,0,0,technical,medium
12652,1,0.37,0.51,2,132,3,0,0,technical,medium
12653,1,0.1,0.89,7,308,4,0,0,technical,medium
12654,1,0.77,1,4,232,5,0,0,technical,medium
12655,1,0.79,0.86,5,235,5,0,0,support,medium
12656,1,0.43,0.55,2,130,3,0,0,support,high
12657,1,0.38,0.53,2,146,3,0,0,support,low
12658,1,0.77,0.91,5,221,6,0,0,support,medium
12659,1,0.44,0.5,2,130,3,0,0,support,medium
12660,1,0.39,0.46,2,136,3,0,0,support,medium
12661,1,0.78,0.89,5,274,6,0,0,support,medium
12662,1,0.1,0.79,6,256,5,0,0,support,low
12663,1,0.1,0.77,5,276,4,0,0,support,low
12664,1,0.75,0.85,5,267,5,0,0,support,low
12665,1,0.46,0.62,6,213,3,0,0,support,low
12666,1,0.91,0.97,4,274,6,0,0,technical,low
12667,1,0.1,0.92,6,258,4,0,0,technical,low
12668,1,0.72,0.6,3,153,5,0,0,technical,low
12669,1,0.11,0.95,6,245,4,0,0,management,low
12670,1,0.11,0.94,6,264,4,0,0,IT,low
12671,1,0.46,0.57,2,154,3,0,0,IT,low
12672,1,0.37,0.46,2,149,3,0,0,IT,low
12673,1,0.46,0.5,2,157,3,0,0,IT,low
12674,1,0.43,0.57,2,127,3,0,0,IT,low
12675,1,0.11,0.82,6,270,4,0,0,product_mng,low
12676,1,0.73,0.89,5,236,6,0,0,product_mng,low
12677,1,0.43,0.47,2,158,3,0,0,product_mng,low
12678,1,0.86,1,5,229,5,0,0,product_mng,low
12679,1,0.1,0.83,6,269,4,0,0,IT,low
12680,1,0.4,0.49,2,128,3,0,0,sales,low
12681,1,0.11,0.87,7,278,4,0,0,sales,low
12682,1,0.86,0.98,3,158,5,0,0,sales,low
12683,1,0.42,1,3,202,3,0,0,sales,medium
12684,1,0.79,0.84,4,240,5,0,0,sales,medium
12685,1,0.1,0.96,7,255,4,0,0,marketing,medium
12686,1,0.09,0.92,7,254,4,0,0,sales,medium
12687,1,0.09,0.82,6,257,4,0,0,accounting,medium
12688,1,0.87,1,4,228,5,0,0,support,medium
12689,1,0.36,0.49,2,145,3,0,0,technical,medium
12690,1,0.42,0.75,3,218,4,0,0,management,medium
12691,1,0.84,0.86,5,268,5,0,0,marketing,medium
12692,1,0.1,0.83,6,278,4,0,0,marketing,medium
12693,1,0.78,0.71,3,249,5,0,0,marketing,medium
12694,1,0.35,0.99,3,236,4,0,0,sales,medium
12695,1,0.1,0.81,7,291,4,0,0,sales,high
12696,1,0.11,0.8,6,306,4,0,0,sales,low
12697,1,0.43,0.48,2,135,3,0,0,sales,medium
12698,1,0.38,0.45,2,156,3,0,0,sales,medium
12699,1,0.46,0.54,2,143,3,0,0,sales,medium
12700,1,0.89,0.82,4,243,5,0,0,sales,medium
12701,1,0.45,0.5,2,147,3,0,0,sales,low
12702,1,0.44,0.53,2,159,3,0,0,sales,low
12703,1,0.74,0.54,5,216,3,0,0,sales,low
12704,1,0.45,0.54,2,152,3,0,0,sales,low
12705,1,0.79,0.93,4,226,5,0,0,sales,low
12706,1,0.79,0.91,5,271,5,0,0,sales,low
12707,1,0.11,0.87,6,255,4,0,0,sales,low
12708,1,0.42,0.48,2,140,3,0,0,sales,low
12709,1,0.64,0.9,6,252,2,0,0,sales,low
12710,1,0.4,0.55,2,159,3,0,0,sales,low
12711,1,0.84,0.98,5,270,5,0,0,sales,low
12712,1,0.73,0.92,5,232,5,0,0,sales,low
12713,1,0.4,0.51,2,144,3,0,0,accounting,low
12714,1,0.36,0.45,2,127,3,0,0,accounting,low
12715,1,0.43,0.47,2,131,3,0,0,accounting,low
12716,1,0.11,0.78,6,243,4,0,0,hr,low
12717,1,0.91,1,5,244,6,0,0,hr,low
12718,1,0.8,1,5,260,5,0,0,hr,low
12719,1,0.42,0.49,2,139,3,0,0,hr,low
12720,1,0.31,0.87,4,184,3,0,0,technical,low
12721,1,0.44,0.47,2,130,3,0,0,technical,low
12722,1,0.38,0.54,2,135,3,0,0,technical,medium
12723,1,0.45,0.56,2,146,3,0,0,technical,medium
12724,1,0.43,0.46,2,149,3,0,0,technical,medium
12725,1,0.45,0.46,2,153,3,1,0,technical,medium
12726,1,0.43,0.57,2,160,3,0,0,technical,medium
12727,1,0.43,0.49,2,160,3,0,0,technical,medium
12728,1,0.09,0.83,6,282,4,0,0,technical,medium
12729,1,0.43,0.47,2,128,3,0,0,technical,medium
12730,1,0.79,0.94,4,232,5,0,0,technical,medium
12731,1,0.85,0.58,3,226,2,0,0,support,medium
12732,1,0.38,0.45,2,129,3,0,0,support,medium
12733,1,0.11,0.92,7,255,4,0,0,support,medium
12734,1,0.83,0.99,5,258,5,0,0,support,high
12735,1,0.81,0.91,4,229,5,0,0,support,low
12736,1,0.42,0.56,2,143,3,0,0,support,medium
12737,1,0.11,0.87,6,257,4,0,0,support,medium
12738,1,0.11,0.85,7,275,4,0,0,support,medium
12739,1,0.1,0.89,7,291,4,0,0,support,medium
12740,1,0.5,0.54,5,153,4,0,0,support,low
12741,1,0.44,0.49,2,154,3,0,0,support,low
12742,1,0.11,0.9,6,301,4,0,0,technical,low
12743,1,0.39,0.52,2,134,3,0,0,technical,low
12744,1,0.11,0.78,6,245,4,0,0,technical,low
12745,1,0.36,0.5,2,132,3,0,0,management,low
12746,1,0.43,0.51,2,130,3,0,0,IT,low
12747,1,0.4,0.5,2,127,3,0,0,IT,low
12748,1,0.86,0.84,4,246,6,0,0,IT,low
12749,1,0.38,0.49,2,145,3,0,0,IT,low
12750,1,0.46,0.45,2,138,3,0,1,IT,low
12751,1,0.37,0.57,2,129,3,0,0,product_mng,low
12752,1,0.43,0.52,2,150,3,0,0,product_mng,low
12753,1,0.66,0.93,5,253,5,0,0,product_mng,low
12754,1,0.37,0.48,2,160,3,0,0,product_mng,low
12755,1,0.77,0.92,5,235,5,0,0,IT,low
12756,1,0.38,0.55,2,151,3,0,0,sales,low
12757,1,0.39,0.54,2,127,3,0,0,sales,low
12758,1,0.41,0.55,2,151,3,0,0,sales,low
12759,1,0.1,0.9,7,290,4,0,0,sales,low
12760,1,0.09,0.93,6,249,4,0,0,sales,low
12761,1,0.41,0.47,2,131,3,0,0,marketing,medium
12762,1,0.39,0.46,2,159,3,0,0,sales,medium
12763,1,0.83,0.99,4,223,5,0,0,accounting,medium
12764,1,0.09,0.87,3,214,2,0,0,support,medium
12765,1,0.75,0.81,5,227,5,0,0,technical,medium
12766,1,0.44,0.54,2,127,3,0,0,management,medium
12767,1,0.1,0.84,6,293,5,0,0,marketing,medium
